282,6
283,0
284,0
285,0
286,5
287,3
288,0
289,0
290,1
291,4
292,0
293,4
294,0
295,0
296,0
297,2
298,0
299,0
300,0
301,2
302,0
303,4
304,6
305,0
306,1
307,4
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,3
317,0
318,1
319,0
320,0
321,1
322,0
323,0
324,2
325,0
326,0
327,0
328,0
329,0
330,0
331,4
332,5
333,6
334,0
335,0
336,0
337,0
338,2
339,0
340,99
341,5
342,99
343,0
344,1
345,0
346,0
347,0
348,0
349,3
350,0
351,0
352,0
353,2
354,4
355,2
356,0
357,3
358,0
359,2
360,0
361,2
362,0
363,0
364,0
365,4
366,2
367,0
368,5
369,0
370,0
371,0
372,4
373,0
374,2
375,3
376,2
377,4
378,0
379,0
380,0
381,0
382,2
383,0
384,4
385,6
386,0
387,0
388,0
389,1
390,0
391,3
392,0
393,0
394,0
395,0
396,0
397,5
398,0
399,0
400,0
401,0
402,6
403,0
404,0
405,2
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,99
421,0
422,0
423,0
424,0
425,6
426,0
427,0
428,0
429,0
430,0
431,1
432,0
433,3
434,0
435,0
436,0
437,0
438,0
439,0
440,1
441,0
442,0
443,0
444,0
445,0
446,0
447,6
448,0
449,0
450,6
451,2
452,4
453,0
454,0
455,0
456,99
457,5
458,0
459,0
460,0
461,0
462,3
463,6
464,2
465,99
466,3
467,0
468,0
469,3
470,0
471,0
472,0
473,0
474,0
475,3
476,4
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,2
485,6
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,3
496,0
497,3
498,0
499,99
501,0
502,0
503,6
504,4
505,99
506,0
507,0
508,4
509,0
510,0
511,0
512,3
513,6
514,0
515,6
516,5
517,0
518,0
519,2
520,0
521,0
522,0
523,3
524,4
525,1
526,0
527,0
528,3
529,0
530,99
531,2
532,4
533,99
534,1
535,99
536,0
537,0
538,5
539,0
541,3
542,6
543,0
544,0
545,0
546,1
547,0
548,2
549,0
550,2
551,0
552,99
553,0
554,5
555,0
556,0
557,6
558,5
559,4
560,0
561,0
562,0
563,99
564,1
565,99
566,0
567,2
568,6
569,0
570,6
571,0
572,2
573,3
574,0
575,0
576,2
577,2
578,5
579,1
580,0
581,2
582,0
583,0
584,99
585,0
586,0
587,3
588,0
589,2
590,5
591,4
592,0
593,1
594,5
595,1
596,0
597,0
598,0
599,1
600,0
601,6
602,0
603,1
604,0
605,1
606,0
607,0
608,0
609,0
610,2
611,0
612,0
613,3
614,0
615,0
616,0
617,99
618,0
619,5
620,0
621,99
622,1
623,4
624,0
625,0
626,6
627,0
628,3
629,5
630,0
631,99
632,1
633,0
634,0
635,0
636,0
637,0
638,2
639,3
640,0
641,0
642,5
643,0
644,1
645,4
646,0
647,0
648,99
649,4
650,4
651,0
652,0
653,0
654,0
655,0
656,3
657,0
658,0
659,4
660,0
661,0
662,3
663,0
664,0
665,0
666,0
667,2
668,0
669,3
670,99
671,0
672,1
673,0
674,99
675,3
676,0
677,0
678,0
679,5
680,0
681,0
682,0
683,0
684,0
685,0
686,3
687,0
688,0
689,6
690,0
691,0
692,0
693,0
694,3
695,3
696,0
697,0
698,0
699,5
700,0
701,1
702,0
703,2
704,3
705,0
706,0
707,99
708,6
709,0
710,3
711,0
712,1
713,4
714,5
715,0
716,2
717,0
718,2
719,0
720,0
721,0
722,3
723,0
724,3
725,0
726,0
727,0
728,0
729,3
730,0
731,0
732,6
733,0
734,0
735,2
736,0
737,0
738,1
739,0
740,1
741,0
742,0
743,0
744,3
745,5
746,99
747,5
748,0
749,0
750,0
751,0
752,2
753,0
754,0
755,2
756,0
757,0
758,0
759,3
760,3
761,0
762,1
763,99
764,0
765,0
766,0
767,4
768,3
769,0
770,3
771,5
772,99
773,2
774,3
775,2
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,4
788,0
789,0
790,2
791,0
792,3
793,0
794,0
795,0
796,5
797,0
798,0
799,1
800,0
801,99
802,99
803,99
804,99
805,2
806,3
807,4
808,0
809,4
810,2
811,99
812,99
813,0
814,0
815,4
816,0
817,0
818,2
819,3
820,2
821,0
822,0
823,99
824,0
825,5
826,2
827,0
828,2
829,0
830,0
831,99
832,0
833,1
834,0
835,99
836,0
837,6
838,4
839,0
840,0
841,0
842,0
843,99
844,0
845,0
846,1
847,4
848,0
849,0
850,1
851,0
852,0
853,99
854,0
855,4
856,0
857,0
858,0
859,0
860,0
861,3
862,3
863,1
864,0
865,3
866,0
867,0
868,0
869,6
870,0
871,0
872,0
873,0
874,3
875,1
876,99
877,0
878,0
879,99
880,0
881,0
882,0
883,0
884,99
885,6
886,0
887,0
888,0
889,0
890,0
891,5
892,5
893,0
894,0
895,2
896,0
897,0
898,0
899,5
900,0
901,0
902,2
903,3
904,4
905,0
906,0
907,0
908,99
909,0
910,0
911,0
912,5
913,0
914,1
915,0
916,0
917,0
918,0
919,5
920,0
921,0
922,0
923,99
924,1
925,0
926,2
928,99
929,2
930,0
931,99
932,2
933,0
934,0
935,0
936,5
937,4
938,1
939,2
940,2
941,5
942,99
943,0
944,99
945,6
946,6
947,5
948,6
949,2
950,3
951,0
952,5
953,3
954,0
955,0
956,0
957,0
958,99
959,0
960,0
961,0
962,0
963,3
964,0
965,0
966,0
967,4
968,99
969,0
970,5
971,0
972,5
973,0
974,6
975,5
976,0
977,2
978,5
979,0
980,4
981,0
982,0
983,0
984,0
985,0
986,3
987,99
988,0
989,0
990,0
991,4
992,4
993,0
994,0
995,5
996,0
997,0
998,4
999,0
1000,0
1001,0
1002,3
1003,0
1004,6
1005,0
1006,4
1007,0
1008,2
1009,4
1010,0
1011,0
1012,4
1013,0
1014,0
1015,6
1016,1
1017,0
1018,1
1019,5
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,4
1028,5
1029,0
1030,4
1031,3
1032,0
1033,2
1034,1
1035,0
1036,0
1037,4
1038,99
1039,4
1040,0
1041,2
1042,0
1043,0
1044,0
1045,4
1046,6
1047,5
1048,0
1049,0
1050,0
1051,4
1052,0
1053,0
1054,99
1055,4
1056,0
1057,3
1058,4
1059,1
1060,0
1061,0
1062,0
1063,0
1064,0
1065,99
1066,99
1067,5
1068,4
1069,4
1070,0
1071,0
1072,3
1073,4
1074,0
1075,3
1076,2
1077,3
1078,0
1079,0
1080,3
1081,5
1082,5
1083,3
1084,0
1085,6
1086,0
1087,0
1088,5
1089,2
1090,5
1091,1
1092,0
1093,0
1094,5
1095,0
1096,4
1097,0
1098,0
1099,0
1100,0
1101,0
1102,4
1103,3
1104,0
1105,2
1106,0
1107,0
1108,99
1109,0
1110,0
1111,0
1112,0
1113,0
1114,3
1115,4
1116,1
1117,0
1118,0
1119,4
1120,0
1121,0
1122,0
1123,6
1124,0
1125,0
1126,5
1127,0
1128,0
1129,0
1130,1
1131,0
1132,3
1133,0
1134,1
1135,0
1136,0
1137,6
1138,0
1139,0
1140,0
1141,0
1142,1
1143,1
1144,0
1145,4
1146,4
1147,0
1148,5
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,2
1157,99
1158,0
1159,0
1160,2
1161,99
1162,6
1163,4
1164,0
1165,0
1166,3
1167,0
1168,2
1169,4
1170,0
1171,0
1172,0
1173,6
1174,0
1175,0
1176,3
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,5
1186,0
1187,1
1188,0
1189,6
1190,6
1191,0
1192,99
1193,0
1194,1
1195,0
1196,6
1197,0
1198,0
1199,0
1200,0
1201,2
1202,0
1203,0
1204,2
1205,0
1206,3
1207,0
1208,0
1209,99
1210,0
1211,4
1212,4
1213,99
1214,0
1215,1
1216,2
1217,5
1218,0
1219,6
1220,0
1221,0
1222,1
1223,4
1224,0
1225,2
1226,4
1227,5
1228,3
1229,4
1230,0
1231,0
1232,0
1233,5
1234,0
1235,3
1236,5
1237,0
1238,0
1239,0
1240,99
1241,0
1242,0
1243,0
1244,5
1245,1
1246,0
1247,0
1248,0
1249,4
1250,1
1251,0
1252,3
1253,99
1254,4
1255,0
1256,99
1257,0
1258,0
1259,0
1260,3
1261,99
1262,0
1263,0
1264,4
1265,0
1266,2
1267,0
1268,4
1269,0
1270,0
1271,0
1272,0
1273,3
1274,0
1275,6
1276,0
1277,4
1278,0
1279,0
1280,0
1281,6
1282,1
1283,0
1284,0
1285,0
1286,2
1287,3
1288,0
1289,0
1290,0
1291,5
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,4
1303,6
1304,0
1305,2
1306,0
1307,0
1308,0
1309,4
1310,0
1311,0
1312,0
1313,3
1314,0
1315,0
1316,0
1317,99
1318,0
1319,0
1320,99
1321,1
1322,0
1323,0
1324,3
1325,0
1326,0
1327,0
1328,6
1329,0
1330,2
1331,0
1332,0
1333,1
1334,0
1335,0
1336,2
1337,0
1338,0
1339,0
1340,0
1341,1
1342,0
1343,3
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,3
1351,2
1352,0
1353,0
1354,0
1355,4
1356,0
1357,0
1358,0
1359,6
1360,0
1361,0
1362,0
1363,5
1364,0
1365,0
1366,1
1367,0
1368,6
1369,0
1370,5
1371,0
1372,0
1373,3
1374,2
1375,0
1376,0
1377,0
1378,4
1379,99
1380,2
1381,3
1382,1
1383,0
1384,1
1385,2
1386,99
1387,0
1388,3
1389,6
1390,0
1391,5
1392,0
1393,2
1394,0
1395,0
1396,99
1397,0
1398,99
1399,0
1400,0
1401,0
1402,99
1403,3
1404,6
1405,4
1406,0
1407,0
1408,0
1409,0
1410,0
1411,99
1412,4
1413,99
1414,99
1415,99
1416,0
1417,3
1418,0
1419,0
1420,0
1421,2
1422,2
1423,0
1424,0
1425,3
1426,0
1427,6
1428,0
1429,0
1430,0
1431,99
1432,5
1433,4
1434,99
1435,4
1436,0
1437,3
1438,1
1439,99
1440,0
1441,1
1442,0
1443,99
1444,3
1445,0
1446,4
1447,0
1448,99
1449,1
1450,2
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,3
1458,0
1459,99
1460,1
1461,0
1462,0
1463,2
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,1
1475,0
1476,2
1477,0
1478,0
1479,4
1480,3
1481,2
1482,0
1483,2
1484,5
1485,2
1486,0
1487,1
1488,4
1489,2
1490,0
1491,0
1492,3
1493,0
1494,0
1495,0
1496,99
1497,6
1498,0
1499,0
1500,2
1501,0
1502,99
1503,99
1504,0
1505,0
1506,99
1507,99
1508,6
1509,4
1510,2
1511,0
1512,0
1513,99
1514,0
1515,99
1516,0
1517,4
1518,3
1519,4
1520,5
1521,3
1522,0
1523,1
1524,0
1525,3
1526,0
1527,4
1528,0
1529,99
1530,0
1531,0
1532,2
1533,0
1534,2
1535,0
1536,0
1537,0
1538,3
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,5
1554,0
1555,99
1556,6
1557,0
1558,6
1559,3
1560,99
1561,0
1562,99
1563,0
1564,4
1565,5
1566,0
1567,3
1568,0
1569,99
1570,4
1571,0
1572,4
1573,2
1574,4
1575,0
1576,0
1577,0
1578,99
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,3
1586,0
1587,1
1588,0
1589,4
1590,0
1591,0
1592,99
1593,3
1594,0
1595,0
1596,0
1597,1
1598,0
1599,3
1600,4
1601,0
1602,0
1603,0
1604,1
1605,0
1606,5
1607,0
1608,0
1609,0
1610,3
1611,0
1612,4
1613,0
1614,0
1615,0
1616,3
1617,4
1618,0
1619,0
1620,1
1621,1
1622,0
1623,1
1624,0
1625,0
1626,0
1627,3
1628,4
1629,0
1630,0
1631,2
1632,0
1633,99
1634,0
1635,4
1636,0
1637,5
1638,3
1639,3
1640,3
1641,1
1642,3
1643,0
1644,2
1645,3
1646,5
1647,4
1648,5
1649,0
1650,4
1651,0
1652,0
1653,0
1654,4
1655,4
1656,0
1657,0
1658,99
1659,5
1660,1
1661,0
1662,0
1663,3
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,99
1673,0
1674,99
1675,0
1676,1
1677,0
1678,0
1679,0
1680,0
1681,4
1682,0
1683,2
1684,0
1685,0
1686,0
1687,0
1688,0
1689,3
1690,5
1691,0
1692,0
1693,0
1694,99
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,2
1702,5
1703,0
1704,4
1705,4
1706,0
1707,0
1708,1
1709,2
1710,2
1711,0
1712,0
1713,0
1714,0
1715,3
1716,0
1717,0
1718,2
1719,2
1720,0
1721,0
1722,0
1723,0
1724,0
1725,6
1726,0
1727,0
1728,0
1729,0
1730,0
1731,6
1732,0
1733,0
1734,0
1735,1
1736,99
1737,5
1738,3
1739,0
1740,0
1741,0
1742,3
1743,99
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,4
1752,0
1753,3
1754,5
1755,4
1756,1
1757,0
1758,2
1759,0
1760,0
1761,0
1762,2
1763,3
1764,0
1765,0
1766,0
1767,0
1768,4
1769,0
1770,0
1771,3
1772,0
1773,99
1774,0
1775,4
1776,0
1777,3
1778,0
1779,0
1780,6
1781,3
1782,99
1783,6
1784,0
1785,6
1786,0
1787,0
1788,1
1789,3
1790,0
1791,0
1792,0
1793,99
1794,0
1795,0
1796,0
1797,2
1798,0
1799,5
1800,3
1801,1
1802,0
1803,0
1804,0
1805,0
1806,3
1807,99
1808,2
1809,5
1810,5
1811,0
1812,1
1813,0
1814,99
1815,0
1816,0
1817,0
1818,0
1819,0
1820,4
1821,0
1822,0
1823,6
1824,5
1825,5
1826,0
1827,0
1828,1
1829,2
1830,0
1831,4
1832,3
1833,6
1834,0
1835,3
1836,6
1837,0
1838,3
1839,4
1840,4
1841,99
1842,99
1843,0
1844,0
1845,99
1846,0
1847,5
1848,3
1849,0
1850,1
1851,5
1852,0
1853,0
1854,4
1855,2
1856,5
1857,0
1858,0
1859,0
1860,0
1861,0
1862,3
1863,0
1864,3
1865,4
1866,0
1867,0
1868,6
1869,0
1870,6
1871,6
1872,6
1873,0
1874,4
1875,0
1876,4
1877,5
1878,2
1879,5
1880,0
1881,0
1882,99
1883,0
1884,0
1885,0
1886,0
1887,0
1888,3
1889,3
1890,4
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,3
1898,3
1899,6
1900,6
1901,0
1902,0
1903,5
1904,0
1905,3
1906,4
1907,4
1908,99
1909,3
1910,5
1911,6
1912,3
1913,0
1914,0
1915,5
1916,0
1917,2
1918,2
1919,0
1920,99
1921,5
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,5
1934,0
1935,4
1936,3
1937,0
1938,99
1939,0
1940,99
1941,4
1942,0
1943,0
1944,0
1945,1
1946,6
1947,1
1948,0
1949,0
1950,4
1951,99
1952,0
1953,0
1954,99
1955,99
1956,0
1957,1
1958,6
1959,4
1960,0
1961,1
1962,0
1963,0
1964,99
1965,2
1966,6
1967,1
1968,0
1969,6
1970,0
1971,3
1972,99
1973,99
1974,2
1975,5
1976,0
1977,2
1978,3
1979,0
1980,0
1981,0
1982,5
1983,3
1984,2
1985,0
1986,0
1987,0
1988,6
1989,6
1990,0
1991,1
1992,0
1993,2
1994,3
1995,3
1996,1
1997,0
1998,0
1999,3
2000,0
2001,99
2002,1
2003,6
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,99
2015,3
2016,0
2017,3
2018,3
2019,3
2020,0
2021,99
2022,0
2023,0
2024,99
2025,0
2026,6
2027,6
2028,0
2029,4
2030,5
2031,5
2032,3
2033,0
2034,5
2035,0
2036,0
2037,0
2038,1
2039,0
2040,5
2041,4
2042,0
2043,0
2044,0
2045,0
2046,99
2047,99
2048,0
2049,1
2050,6
2051,0
2052,1
2053,4
2054,99
2055,2
2056,0
2057,6
2058,2
2059,4
2060,0
2061,0
2062,6
2063,0
2064,0
2065,0
2066,0
2067,5
2068,0
2069,0
2070,3
2071,0
2072,0
2073,0
2074,0
2075,3
2076,0
2077,99
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,99
2088,3
2089,0
2090,1
2091,0
2092,99
2093,0
2094,2
2095,0
2096,6
2097,0
2098,0
2099,0
2100,99
2101,0
2102,0
2103,0
2104,0
2105,99
2106,0
2107,4
2108,99
2109,0
2110,5
2111,0
2112,3
2113,6
2114,2
2115,0
2116,6
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,3
2124,0
2125,0
2126,0
2127,0
2128,1
2129,0
2130,3
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,3
2138,0
2139,6
2140,0
2141,0
2142,5
2143,0
2144,0
2145,0
2146,5
2147,0
2148,1
2149,0
2150,6
2151,0
2152,6
2153,0
2154,0
2155,5
2156,6
2157,0
2158,0
2159,99
2160,0
2161,0
2162,5
2163,5
2164,0
2165,1
2166,0
2167,99
2168,0
2169,4
2170,3
2171,0
2172,2
2173,0
2174,4
2175,0
2176,0
2177,3
2178,0
2179,0
2180,4
2181,0
2182,0
2183,0
2184,0
2185,0
2186,5
2187,4
2188,4
2189,6
2190,0
2191,0
2192,6
2193,0
2194,0
2195,0
2196,2
2197,0
2198,99
2199,3
2200,99
2201,6
2202,2
2203,0
2204,3
2205,0
2206,0
2207,2
2208,1
2209,0
2210,6
2211,0
2212,0
2213,0
2214,0
2215,4
2216,0
2217,0
2218,0
2219,5
2220,4
2221,0
2222,0
2223,0
2224,0
2225,5
2226,5
2227,0
2228,4
2229,3
2230,0
2231,2
2232,99
2233,0
2234,0
2235,4
2236,0
2237,0
2238,0
2239,4
2240,6
2241,99
2242,0
2243,3
2244,0
2245,0
2246,0
2247,6
2248,99
2249,0
2250,99
2251,0
2252,5
2253,0
2254,0
2255,3
2256,3
2257,0
2258,0
2259,6
2260,3
2261,3
2262,0
2263,0
2264,0
2265,3
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,4
2273,0
2274,99
2275,0
2276,2
2277,3
2278,6
2279,0
2280,3
2281,0
2282,0
2283,1
2284,0
2285,0
2286,0
2287,0
2288,3
2289,0
2290,5
2291,4
2292,3
2293,3
2294,6
2295,0
2296,0
2297,3
2298,0
2299,4
2300,2
2301,0
2302,0
2303,6
2304,5
2305,5
2306,5
2307,2
2308,4
2309,4
2310,3
2311,0
2312,99
2313,3
2314,3
2315,99
2316,1
2317,5
2318,99
2319,0
2320,0
2321,0
2322,0
2323,0
2324,6
2325,0
2326,0
2327,5
2328,5
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,6
2337,3
2338,2
2339,0
2340,4
2341,0
2342,3
2343,0
2344,0
2345,6
2346,0
2347,0
2348,99
2349,0
2350,99
2351,0
2352,3
2353,0
2354,5
2355,4
2356,0
2357,0
2358,2
2359,5
2360,99
2361,1
2362,0
2363,2
2364,99
2365,0
2366,99
2367,0
2368,2
2369,0
2370,0
2371,0
2372,4
2373,0
2374,99
2375,0
2376,6
2377,99
2378,2
2379,0
2380,0
2381,0
2382,0
2383,0
2384,5
2385,99
2386,0
2387,4
2388,0
2389,0
2390,6
2391,0
2392,1
2393,0
2394,99
2395,0
2396,99
2397,3
2398,3
2399,6
2400,99
2401,5
2402,99
2403,6
2404,0
2405,0
2406,0
2407,99
2408,99
2409,0
2410,4
2411,0
2412,99
2413,0
2414,3
2415,4
2416,0
2417,0
2418,0
2419,0
2420,0
2421,6
2422,0
2423,5
2424,0
2425,1
2426,0
2427,0
2428,0
2429,99
2430,2
2431,0
2432,0
2433,4
2434,0
2435,0
2436,2
2437,99
2438,3
2439,99
2440,0
2441,99
2442,0
2443,0
2444,6
2445,5
2446,99
2447,0
2448,0
2449,99
2450,0
2451,3
2452,4
2453,3
2454,0
2455,0
2456,0
2457,0
2458,99
2459,3
2460,0
2461,99
2462,99
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,6
2470,2
2471,4
2472,1
2473,0
2474,99
2475,6
2476,0
2477,0
2478,3
2479,6
2480,3
2481,0
2482,0
2483,4
2484,1
2485,0
2486,0
2487,2
2488,0
2489,5
2490,0
2491,99
2492,6
2493,0
2494,0
2495,0
2496,4
2497,0
2498,0
2499,0
2500,99
2501,0
2502,1
2503,0
2504,99
2505,0
2506,0
2507,4
2508,1
2509,99
2510,0
2511,0
2512,0
2513,0
2514,4
2515,4
2516,6
2517,3
2518,0
2519,99
2520,99
2521,99
2522,3
2523,0
2524,0
2525,0
2526,0
2527,3
2528,0
2529,0
2530,0
2531,0
2532,0
2533,3
2534,2
2535,0
2536,6
2537,5
2538,6
2539,0
2540,0
2541,4
2542,3
2543,0
2544,0
2545,0
2546,2
2547,0
2548,2
2549,0
2550,3
2551,0
2552,0
2553,4
2554,0
2555,3
2556,3
2557,0
2558,0
2559,0
2560,0
2561,3
2562,99
2563,0
2564,2
2565,0
2566,2
2567,0
2568,1
2569,99
2570,99
2571,0
2572,99
2573,99
2574,6
2575,0
2576,0
2577,0
2578,4
2579,0
2580,4
2581,6
2582,0
2583,0
2584,0
2585,3
2586,1
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,5
2594,5
2595,3
2596,0
2597,0
2598,0
2599,1
2600,4
2601,0
2602,5
2603,2
2604,0
2605,0
2606,4
2607,3
2608,3
2609,0
2610,5
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,99
2621,1
2622,0
2623,99
2624,3
2625,2
2626,0
2627,99
2628,4
2629,0
2630,6
2631,0
2632,0
2633,3
2634,0
2635,99
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,5
2643,6
